t,x,y,ang,vx,vy,omega,thrust,torque
0.0,1.1636084383781886,2.791932788118361,-5.832977553127524,-0.40194202783276034,-0.03673736993360088,-1.5405534760572297,109.83191183490688,15.745961859065819
0.0025,1.1625893214194554,2.791841298531356,-5.836819514393105,-0.41333332113604376,-0.03644673974865855,-1.5330187241893163,110.013636699744,15.777951976291202
0.005,1.161541838244463,2.791750643185356,-5.8406426534470315,-0.42463504204351266,-0.036070080422816855,-1.5254957017708006,110.19338692807946,15.810724273301961
0.0075,1.1604662129329284,2.7916610359157104,-5.844446999350302,-0.43584707257949157,-0.03560838136905264,-1.5179841987905645,110.37116251991326,15.844278750098102
0.01,1.159362669847129,2.7915726880854694,-5.848232580639552,-0.4469693046612593,-0.035062631005975016,-1.5104840057699185,110.5469634752454,15.87861540667962
0.0125,1.158231433607255,2.791485808587968,-5.851999425328386,-0.458001640032676,-0.03443381668293907,-1.502994913761253,110.72078979407591,15.913734243046516
0.015,1.1570727290669247,2.7914006038495875,-5.855747560908702,-0.46894399019759353,-0.03372292460643871,-1.495516714346691,110.89264147640475,15.94963525919879
0.0175,1.1558867812888691,2.7913172778327064,-5.859477014352012,-0.4797962763530597,-0.03293093976776838,-1.4880491996367449,111.06251852223193,15.986318455136445
0.02,1.1546738155207825,2.7912360320388254,-5.863187812110767,-0.49055842932232846,-0.0320588458719433,-1.480592162268978,111.23042093155746,16.02378383085948
0.0225,1.1534340571713406,2.791157065511871,-5.866879980119665,-0.5012303894876863,-0.031107625267867978,-1.4731453954066673,111.39634870438132,16.06203138636789
0.025,1.1521677317863874,2.791080574841673,-5.870553543796972,-0.5118121067231061,-0.030078258879742872,-1.4657086927374712,111.56030184070354,16.10106112166168
0.0275,1.1508750650252901,2.7910067541676082,-5.874208528045824,-0.5223035403267381,-0.0289717261396989,-1.4582818484720996,111.72228034052411,16.14087303674085
0.03,1.1495562826374637,2.7909357951824156,-5.8778449572555385,-0.5327046589532495,-0.02778900492164982,-1.4508646573429886,111.882284203843,16.181467131605398
0.0325,1.148211610439064,2.7908678871361725,-5.881462855302913,-0.5430154405460205,-0.02653107147635237,-1.4434569146029768,112.04031343066028,16.222843406255326
0.035,1.1468412742898513,2.790803216840432,-5.885062245553527,-0.5532358722692087,-0.025198900367664152,-1.4360584160239867,112.19636802097585,16.26500186069063
0.0375,1.145445500070223,2.7907419686725192,-5.888643150863039,-0.5633659504396898,-0.023793464409989373,-1.4286689578957084,112.35044797478982,16.307942494911313
0.04,1.144024513658418,2.7906843245799804,-5.892205593578473,-0.5734056804588847,-0.02231573460690242,-1.4212883370242873,112.50255329210208,16.351665308917376
0.0425,1.1425785409078888,2.790630464085188,-5.8957495955395185,-0.5833550767444806,-0.020766680090939658,-1.413916350731014,112.65268397291271,16.396170302708818
0.045,1.1411078076248489,2.7905805642900887,-5.899275178079807,-0.5932141626620573,-0.019147268064549354,-1.4065527968510192,112.8008400172217,16.44145747628564
0.0475,1.1396125395459864,2.7905347998811054,-5.9027823620282,-0.6029829704566245,-0.017458463742190334,-1.3991974737319703,112.94702142502902,16.487526829647834
0.05,1.1380929623163525,2.7904933431341745,-5.906271167710066,-0.6126615411840806,-0.015701230293569506,-1.3918501802327723,113.09122819633468,16.534378362795415
0.0525,1.1365493014674197,2.7904563639199296,-5.90974161494856,-0.6222499246425991,-0.01387652878800868,-1.3845107157222716,113.23346033113867,16.582012075728368
0.055,1.1349817823953117,2.79042402970902,-5.913193723065895,-0.631748179303953,-0.011985318139931214,-1.3771788800779632,113.37371782944102,16.630427968446703
0.0575,1.1333906303392058,2.7903965055775655,-5.916627510884612,-0.6411563722447823,-0.01002855505545892,-1.3698544736847011,113.51200069124174,16.679626040950417
0.06,1.1317760703599067,2.790373954212742,-5.9200429967288475,-0.6504745790778137,-0.008007193980109895,-1.3625372974334125,113.64830891654076,16.72960629323951
0.0625,1.1301383273185919,2.790356535918497,-5.923440198425595,-0.6597028838830392,-0.005922187047587894,-1.3552271527198134,113.78264250533815,16.78036872531398
0.065,1.12847762585573,2.7903444086213933,-5.926819133305969,-0.6688413791388609,-0.0037744840296539245,-1.347923841443131,113.91500145763388,16.83191333717383
0.0675,1.126794190370171,2.7903377278765733,-5.930179818206458,-0.6778901656532088,-0.0015650322870709235,-1.340627166004825,114.04538577342795,16.88424012881906
0.07,1.125088244998408,2.7903366468738486,-5.933522269470182,-0.6868493524946383,0.0007052232783877205,-1.3333369293073158,114.17379545272037,16.937349100249666
0.0725,1.1233600135940127,2.790341316443905,-5.936846502948143,-0.6957190569234136,0.003035340270874849,-1.3260529347527137,114.30023049551112,16.99124025146565
0.075,1.1216097197072414,2.790351885064626,-5.940152534000468,-0.7044994043225841,0.005424378846360436,-1.3187749862415525,114.42469090180023,17.045913582467016
0.0775,1.1198375865648151,2.790368498867526,-5.943440377497661,-0.7131905281290591,0.007871401757485689,-1.3115028881715256,114.54717667158769,17.10136909325376
0.08,1.1180438370498704,2.7903913016443007,-5.946710047821838,-0.7217925697646876,0.010375474397389218,-1.3042364454362254,114.66768780487348,17.15760678382588
0.0825,1.1162286936820836,2.7904204348534787,-5.949961558867969,-0.7303056785673482,0.012935664842514101,-1.2969754634238868,114.78622430165763,17.214626654183384
0.085,1.1143923785979666,2.7904560376271843,-5.95319492404511,-0.7387300117220547,0.015551043894404624,-1.2897197480161324,114.90278616194011,17.27242870432626
0.08750000000000001,1.1125351135313355,2.7904982467779997,-5.956410156277637,-0.7470657341920843,0.01822068512050134,-1.282469105586722,115.01737338572093,17.331012934254517
0.09,1.110657119793951,2.790547196805931,-5.959607268006475,-0.7553130186501321,0.02094366489394307,-1.2752233430003046,115.12998597300009,17.390379343968153
