t,x,y,ang,vx,vy,omega,thrust,torque
0.0,-4.70403957713612,7.47045905376433,4.47352596602144,0.23243245486381015,-2.1865229877115864,-1.3091030652099833,0.0,-190.39972913151493
0.0025,-4.703458859023395,7.464965549070575,4.470202482175573,0.2321420958074478,-2.208276235364709,-1.3496668498737596,7.787955151551863e-06,-190.2875716363656
0.005,-4.702878866352453,7.459417695232394,4.466777749796979,0.23185210136134524,-2.2300023089157763,-1.3901019458361947,1.5175469675033621e-05,-190.16609580860484
0.0075,-4.702299598212463,7.453815560142612,4.463252092885126,0.2315624709697335,-2.251701242299816,-1.4304065316969143,2.215256670059292e-05,-190.0353016482327
0.01,-4.701721053693985,7.448159211609275,4.459625839987207,0.23127320407517363,-2.273373069408357,-1.470578790673235,2.871924622822975e-05,-189.89518915524906
0.0125,-4.701143231888974,7.442448717355752,4.455899324186612,0.23098430012099533,-2.2950178240900154,-1.5106169105884584,3.487550825794411e-05,-189.74575832965394
0.015,-4.700566131890772,7.436684145020844,4.45207288309143,0.2306957585513127,-2.3166355401504837,-1.5505190838601928,4.0621352789736026e-05,-189.58700917144748
0.0175,-4.699989752794114,7.430865562158892,4.44814685882297,0.2304075788110405,-2.3382262513525247,-1.5902835074887058,4.595677982360547e-05,-189.41894168062956
0.02,-4.699414093695117,7.424993036239882,4.444121598004328,0.23011976034591142,-2.3597899914159637,-1.6299083830453072,5.088178935955244e-05,-189.24155585720013
0.0225,-4.698839153691288,7.419066634649558,4.439997451748969,0.2298323026024943,-2.38132679401768,-1.6693919166607583,5.5396381397576976e-05,-189.05485170115938
0.025,-4.698264931881511,7.413086424689521,4.435774775649344,0.22954520502821305,-2.4028366927916025,-1.7087323190137145,5.950055593767904e-05,-188.8588292125071
0.0275,-4.6976914273660535,7.407052473577344,4.431453929765535,0.2292584670713667,-2.4243197213287018,-1.7479278053191942,6.319431297985863e-05,-188.65348839124337
0.03,-4.697118639246562,7.400964848446675,4.427035278613927,0.22897208818115042,-2.445775913176987,-1.7869765953170784,6.647765252411575e-05,-188.43882923736825
0.0325,-4.696546566626056,7.394823616347346,4.42251919115591,0.22868606780767733,-2.4672053018415,-1.8258769132606387,6.935057457045041e-05,-188.21485175088168
0.035,-4.69597520860893,7.38862884424548,4.4179060407866135,0.22840040540200177,-2.4886079207843124,-1.8646269879050954,7.181307911886262e-05,-187.98155593178367
0.0375,-4.69540456430095,7.382380599023599,4.413196205323663,0.22811510041614316,-2.509983803424521,-1.9032250524962033,7.386516616935239e-05,-187.73894178007427
0.04,-4.6948346328092505,7.37607894748073,4.408390066995967,0.22783015230311135,-2.531332983138249,-1.9416693447588678,7.550683572191964e-05,-187.48700929575335
0.0425,-4.6942654132423325,7.369723956332515,4.403488012432535,0.22754556051693287,-2.55265549325864,-1.9799581068857883,7.673808777656444e-05,-187.22575847882104
0.045,-4.693696904710059,7.363315692211315,4.3984904326513234,0.2272613245126783,-2.5739513670758605,-2.0180895855261323,7.755892233328682e-05,-186.95518932927726
0.0475,-4.6931291063236555,7.35685422166632,4.393397723048105,0.22697744374649106,-2.5952206378371,-2.056062031774236,7.79693393920867e-05,-186.67530184712209
0.05,-4.692562017195706,7.3503396111636565,4.388210283385373,0.22669391767561706,-2.616463338746571,-2.0938737011583357,7.796933895296415e-05,-186.38609603235548
0.0525,-4.691995636440149,7.343771927086493,4.382928517781268,0.2264107457584357,-2.6376795029655122,-2.1315228536293267,7.755892101591914e-05,-186.08757188497742
0.055,-4.6914299631722765,7.33715123573515,4.377552834698538,0.2261279274544922,-2.6588691636121897,-2.16900775354955,7.673808558095161e-05,-185.7797294049879
