t,x,y,ang,vx,vy,omega,thrust,torque
0.0,-4.9467523580442005,0.5685034210262474,-0.7240152406036916,-1.9722095135573772,-1.2179317121357625,5.349071658447247,150.5754881072794,-200.0
0.0025,-4.951648802591335,0.5654652562594616,-0.7107171636428483,-1.945014658773958,-1.2125463751954362,5.28941514953316,157.46175972973964,-200.0
0.005,-4.9564763777161325,0.5624425904211893,-0.6975680388196693,-1.9171170051611044,-1.205531907371073,5.229909884328086,149.76817668790207,-200.0
0.0075,-4.961236280876677,0.5594360162201855,-0.6845674885043842,-1.8908735048657168,-1.1996769657439912,5.170555479392565,154.5747877724533,-200.0
0.01,-4.965930140404363,0.5564456215969553,-0.6717151360246054,-1.8642841183982723,-1.1925882799363268,5.111351552259251,148.79232021311,-200.0
0.0125,-4.970559169119763,0.5534719047526857,-0.6590106056629014,-1.8390060831233181,-1.1863378732837915,5.052297721430444,152.269295822628,-200.0
0.015,-4.975124845035264,0.5505150267778238,-0.6464535226543753,-1.8136032327091285,-1.1791176232517129,4.993393606375633,147.79147077915547,-200.0
0.0175,-4.979628365528315,0.5475754275260096,-0.63404351318425,-1.789279514315275,-1.1725175001371735,4.934638827529044,150.39186764509623,-200.0
0.02,-4.984071095231907,0.5446533136637588,-0.6217802043854596,-1.7649715006246225,-1.1651299852681538,4.876033006287195,146.83913977940816,-200.0
0.0225,-4.988454201346039,0.5417490875718177,-0.6096632243362463,-1.741578784910627,-1.1582095135052812,4.817575765006456,148.84643262844486,-200.0
0.025,-4.992778958414686,0.5388629852157742,-0.5976922020577645,-1.718292842366349,-1.1506318040385057,4.759266727000613,145.9722832126908,-200.0
0.0275,-4.997046496879291,0.5359953840215431,-0.5858667675116898,-1.6958023083737823,-1.143410533665934,4.701105516538444,147.56938066300518,-200.0
0.03,-5.0012580167676,0.5331465392909347,-0.5741865515978343,-1.6734783254126107,-1.1356275125668505,4.643091758841298,145.20824847646247,-200.0
0.0325,-5.005414609394533,0.5303168112620927,-0.5626511861517688,-1.6518590982864114,-1.1281189053434901,4.5852250800806775,146.5163859485114,-200.0
0.035,-5.009517411242928,0.5275064682745978,-0.5512603039424502,-1.630445871442708,-1.1201203921370617,4.527505107375831,144.5536703921423,-200.0
0.0375,-5.013567474317198,0.5247158583480627,-0.5400135386698549,-1.6096668208872134,-1.1123340167710474,4.46993146879135,145.6551149578113,-200.0
0.04,-5.017565879639857,0.5219452587613649,-0.5289105249626189,-1.5891197044839365,-1.1041130415294083,4.412503793334771,144.00928745590744,-199.78723173948663
0.0425,-5.021513640830992,0.5191950085842935,-0.5179508370521233,-1.5691503660889103,-1.0960559071447737,4.355270749055002,144.96101664447946,-199.2775471052396
0.045,-5.025411789643508,0.516465391301105,-0.5071339034009559,-1.5494297316358978,-1.0876076397169125,4.298300274784915,143.57258954290876,-198.7118875836465
0.0475,-5.029261302799606,0.51375673924389,-0.4964590522835943,-1.5302407773906241,-1.079285023714526,4.241604605746445,144.414721274662,-198.09363053943386
0.05,-5.033063167732056,0.5110693402422315,-0.4859255823986682,-1.5113110014311164,-1.070606089499501,4.185195167738804,143.239238635152,-197.42056848241543
0.0525,-5.036818326045185,0.508403521416601,-0.47553276328029553,-1.4928744871818727,-1.0620220762664165,4.1290838663688225,144.00045884860754,-196.69558078888505
0.055,-5.040527724920318,0.5057595736391605,-0.46527983556620994,-1.4747032345835687,-1.053110119539291,4.0732819134309315,143.00402450714503,-195.9169004596474
0.0575,-5.0441922726928325,0.503137819889841,-0.4551660113909243,-1.4569926662096686,-1.04426795627287,4.017800899546876,143.70513490364272,-195.08701170190136
0.06,-5.047812879681356,0.5005385531569856,-0.4451904746651362,-1.4395503381296095,-1.0351213452100838,3.9626518134017914,142.8614030442068,-194.20449811299355
0.0625,-5.0513904227645,0.4979620930482448,-0.4353523814544369,-1.422540649247572,-1.026023678972373,3.9078459422694674,143.5176621576122,-193.27152548302678
0.065,-5.05492577826777,0.49540873399867214,-0.4256508602662369,-1.4057999617976125,-1.0166413045041354,3.853394045643827,142.8057873347419,-192.28696018664695
0.0675,-5.058419793340273,0.49287879280397273,-0.41608501241659296,-1.389467450903406,-1.0072903449220096,3.7993071170149624,143.42849820105144,-191.25270789318287
0.07,-5.061873312777923,0.49037256485464586,-0.40665391232193787,-1.3734031059829535,-0.9976714812796146,3.745595682789655,142.83171271094838,-190.16786573022088
0.0725,-5.065287155620389,0.4878903645492877,-0.39735660785583654,-1.3577253543971384,-0.988069114348548,3.6922704507786395,143.4293184471983,-189.03412424559903
0.075,-5.0686621372731375,0.4854324878682058,-0.38819212064352066,-1.3423137770042821,-0.978213320806584,3.639341712014073,142.9339267914779,-187.85077079053835
0.0775,-5.071999050171787,0.482999247124106,-0.3791594464098702,-1.327269559864712,-0.9683611899022936,3.5868198956867037,143.51277854472946,-186.61931605339078
0.08,-5.07529868220684,0.4805909386113058,-0.37025755527525994,-1.3124886847982309,-0.9582682405526863,3.5347150563684706,142.61621404951126,-185.3580689213018
0.0825,-5.078561855705207,0.47820772958642754,-0.36148539753245545,-1.2981017882399193,-0.9482824105425247,3.483033003370861,142.1503889965613,-184.10755908063993
0.085,-5.081789499037962,0.4758494713552115,-0.3528419206507307,-1.2840637665901393,-0.9383083537351659,3.4317701901338853,141.2883586462782,-182.86845895866455
0.08750000000000001,-5.084982519757713,0.47351601223674583,-0.34432608114832114,-1.2704027730949252,-0.9284438723768053,3.3809229241102083,140.84610529105188,-181.6409879074957
0.09,-5.088141807436832,0.47120719549120166,-0.3359368448263447,-1.2570765590456336,-0.9185951512030198,3.3304874715584716,140.04454642684163,-180.42465877188792
0.0925,-5.091268228825905,0.46892287010729483,-0.3276731866680288,-1.2441088438160444,-0.9088514781678235,3.2804602204811304,139.62463966347073,-179.21964807593963
0.095,-5.0943626334353915,0.4666628806198389,-0.31953409072602035,-1.2314623716149649,-0.899127080857043,3.230837527353259,138.8779566397008,-178.02552051287714
0.0975,-5.097425849439675,0.4644270767104324,-0.31151855002476425,-1.2191570883405165,-0.8895036582377092,3.181615858215166,138.47911075901976,-176.84241633185573
0.1,-5.100458688480407,0.4622153041156708,-0.3036255664528228,-1.207160048730507,-0.8799026300665698,3.1327916557424587,137.78235914623474,-175.66994513876875
0.10250000000000001,-5.103461942184869,0.4600274132246966,-0.29585415066827275,-1.1954879725616743,-0.8703988890483856,3.0843614616061226,137.40327203618494,-174.50821633188556
0.105,-5.106436386318981,0.4578632509142744,-0.28820332199557963,-1.1841116524485338,-0.8609203235580791,3.036321801031107,136.7520541656618,-173.35687860314164
0.1075,-5.1093827778165295,0.4557226682893691,-0.28067210833387696,-1.1730450398698362,-0.8515356893657698,2.9886692890200375,136.39143712027186,-172.21601503046492
0.11,-5.11230185838414,0.4536055133140635,-0.2732595460580045,-1.162262180767496,-0.8421787215244845,2.9414005300098136,135.78181882119733,-171.08530845629045
0.1125,-5.115194351958928,0.451511637812664,-0.2659646799295341,-1.151774644393778,-0.8329126171038974,2.8945122101433,135.4384162423526,-169.9648194532345
0.115,-5.118060967848155,0.4494408907906126,-0.2587865630016322,-1.141559317015216,-0.8236764179326447,2.8480010100042223,134.86685980217345,-168.8542608027821
0.11750000000000001,-5.120902398548833,0.4473931247915201,-0.25172425653270086,-1.1316257135694767,-0.814528266694685,2.801863684788973,134.53946178987297,-167.75367380776157
0.12,-5.123719322489695,0.44536818982170234,-0.24477682989476782,-1.121953206378572,-0.8054120390022287,2.756096988400973,134.00277146896067,-166.66279757205754
0.1225,-5.126512402158564,0.44336593914138284,-0.23794336048961612,-1.112549536322766,-0.7963812668653096,2.710697743103729,133.69022141235672,-165.58165688978187
0.125,-5.1292822865025,0.44138622372165714,-0.23122293366044147,-1.1033962562185267,-0.7873842418288383,2.6656627735026173,133.1854987700676,-164.51001406415114
0.1275,-5.132029609318336,0.43942889753469555,-0.22461464261035047,-1.0944995736986818,-0.778470278732299,2.6209889670369515,132.8866974390396,-163.44787974920766
0.13,-5.134754991357553,0.4374938124838404,-0.21811758831705402,-1.0858429572904065,-0.7695917131262897,2.5766732165816335,132.4113043968686,-162.39503673790296
0.1325,-5.137459038942921,0.4355808232470853,-0.21173087945362215,-1.0774312892246325,-0.7607939941420044,2.5327124729500174,131.9683370782465,-161.3475560538446
0.135,-5.140142356014611,0.43368973470035654,-0.20545363117402415,-1.0692578394488652,-0.752071512614311,2.489104600222923,131.3572818035854,-160.3014286233606
0.1375,-5.142805542586253,0.43182030454690407,-0.19928496280976993,-1.0613261439326525,-0.7434676166603137,2.445848391893828,130.92680324779187,-159.2567123961314
0.14,-5.1454491852640265,0.4299722889078188,-0.19322399672151272,-1.0536220330280925,-0.7349402236920004,2.4029426311589517,130.3416620805942,-158.21328751932722
0.14250000000000002,-5.148073856222041,0.42814544655036196,-0.18726985827351375,-1.046148043523235,-0.7265292996859828,2.3603861319226773,129.92264895482353,-157.1712020920771
0.145,-5.150680114717159,0.42633953482365244,-0.1814216758053759,-1.038891386906079,-0.7181960145994245,2.318177700010704,129.36126315827727,-156.1303503108737
0.1475,-5.15326850621544,0.4245543135474769,-0.17567858060785743,-1.0318537414949671,-0.7099772207715934,2.2763161686614835,128.95275849270547,-155.09077180536013
0.15,-5.155839563730054,0.42278954127211793,-0.1700397068963433,-1.0250235396139105,-0.7018370841455911,2.234800364937786,128.41314639447583,-154.0523731792388
0.1525,-5.158393807078981,0.4210449788582385,-0.1645041917879244,-1.0184017238606342,-0.6938095881426148,2.193629140401721,128.01425668922036,-153.0151867957334
0.155,-5.160931744067906,0.419320386032169,-0.15907117527647296,-1.0119778066074496,-0.685861660447963,2.1528013420680012,127.49459656913086,-151.97913022206052
