t,x,y,ang,vx,vy,omega,thrust,torque
0.0,-1.339000025758812,4.015478375763153,3.463295482671235,-0.12302325966482464,-2.5168967369262845,0.7089876685206201,0.0,-200.0
0.0025,-1.339307391764199,4.009159452690325,3.465008060550384,-0.1228695766621311,-2.5382372753898705,0.6610948971356383,0.0,-199.99901193457464
0.005,-1.3396143738021091,4.00278721160204,3.4666010586247893,-0.12271608564317608,-2.559551154845728,0.6133237732598016,0.0,-199.9980747431389
0.0075,-1.3399209723522016,3.996361719104181,3.4680747806128913,-0.12256278636812987,-2.5808384085967986,0.5656739767619275,0.0,-199.9971904256912
0.01,-1.3402271878935368,3.9898830417194233,3.46942952943324,-0.12240967859746228,-2.6020990699044195,0.5181451878614911,0.0,-199.99635898223136
0.0125,-1.3405330209045765,3.9833512458873424,3.4706656072059476,-0.1222567620919424,-2.6233331719883792,0.4707370875886883,0.0,-199.99558041275938
0.015,-1.340838471863185,3.976766397964516,3.471783315254714,-0.12210403661263818,-2.6445407480269663,0.42344935778238113,0.0,-199.9948547172754
0.0175,-1.3411435412466293,3.9701285642246282,3.4727829541088444,-0.121951501920916,-2.6657218311570223,0.37628168108804694,0.0,-199.9941818957793
0.02,-1.3414482295315806,3.963437810858572,3.4736648235052634,-0.12179915777844039,-2.6868764544739943,0.3292337409557338,0.0,-199.99356194827106
0.0225,-1.3417525371941141,3.9566942039745543,3.4744292223905253,-0.12164700394717358,-2.7080046510319855,0.28230522163802074,0.0,-199.9929948747508
0.025,-1.3420564647097109,3.949897809598198,3.4750764489228163,-0.12149504018937518,-2.7291064538438072,0.23549580818798285,0.0,-199.99248067521836
0.0275,-1.3423600125532575,3.9430486936726448,3.4756068004739538,-0.12134326626760181,-2.7501818958810307,0.18880518645716216,0.0,-199.99201934967382
0.03,-1.342663181199048,3.93614692205866,3.47602057363138,-0.12119168194470666,-2.7712310100740383,0.1422330430935431,0.0,-199.9916108981173
0.0325,-1.3429659711207829,3.929192560534734,3.4763180642001505,-0.1210402869838392,-2.7922538293120756,0.09577906553953341,0.0,-199.99125532054862
0.035,-1.3432683827915717,3.922185674797186,3.4764995672049186,-0.12088908114844478,-2.8132503864433014,0.0494429420299501,0.0,-199.99095261696786
0.0375,-1.3435704166839326,3.915126330460265,3.476565376891912,-0.12073806420226425,-2.834220714274841,0.003224361590010473,0.0,-199.990702787375
0.04,-1.343872073269794,3.9080145930562535,3.4765157867309076,-0.12058723590933361,-2.855164845572835,-0.0428769859666717,0.0,-199.99050583177007
0.0425,-1.344173353020494,3.9008505280355714,3.4763510894172,-0.1204365960339836,-2.876082813062494,-0.08886141004008503,0.0,-199.99036175015297
0.045,-1.3444742564067824,3.893634200766875,3.476071576873565,-0.12028614434083941,-2.8969746494281456,-0.13472921924581413,0.0,-199.99027054252392
0.0475,-1.3447747838988209,3.886365676537162,3.4756775402522173,-0.12013588059482022,-2.917840387313289,-0.1804807214170283,0.0,-199.99023220888265
0.05,-1.3450749359661835,3.879045020551871,3.475169269936765,-0.1199858045611389,-2.9386800593206432,-0.22611622360646516,0.0,-199.99024674922936
0.0525,-1.3453747130778582,3.871672297934986,3.474547055544158,-0.11983591600530162,-2.9594936980122006,-0.27163603208840925,0.0,-199.99031416356394
0.055,-1.3456741157022465,3.864247573729136,3.4738111859266305,-0.11968621469310747,-2.9802813359092757,-0.3170404523606655,0.0,-199.99043445188641
