t,x,y,ang,vx,vy,omega,thrust,torque
0.0,-0.10800790190967358,4.956390354442806,5.68655810708098,-2.9935448260891784,-2.0636179076711567,4.647118455769258,100.82847946707092,-119.22084769658416
0.0025,-0.1154694933255204,4.951230043008106,5.698126808477408,-2.9757723718896374,-2.0646039603199866,4.607859271036751,101.44257125479194,-119.14454259659107
0.005,-0.12288687855597387,4.946067629542762,5.709597508371551,-2.9581800505241946,-2.065300124050256,4.568717204391177,102.04533895150955,-119.06063678974124
0.0075,-0.13026051294612634,4.940903832559769,5.720970501377972,-2.940771854450537,-2.065711367429508,4.529693710694716,102.63678255722358,-118.96913027603456
0.01,-0.13759086161803144,4.93573935806901,5.732246085743781,-2.9235516129606216,-2.0658427238808756,4.490790241121118,103.21690207193416,-118.87002305547117
0.0125,-0.14487839906379107,4.930574899420958,5.743424563339417,-2.9065229929939265,-2.0656992870201694,4.452008243165055,103.78569749564124,-118.76331512805096
0.015,-0.15212360874081923,4.925411137161912,5.754506239649469,-2.8896895000651206,-2.0652862060991737,4.413349160651451,104.34316882834483,-118.64900649377401
0.0175,-0.15932698266956255,4.920248738900482,5.765491423763511,-2.8730544793010693,-2.064608681556171,4.374814433744784,104.88931607004493,-118.52709715264027
0.02,-0.16648902103394453,4.915088359185072,5.776380428366962,-2.856621116582165,-2.0636719606745415,4.336405498958364,105.42413922074154,-118.39758710464977
0.0225,-0.17361023178478807,4.909930639392072,5.787173569731968,-2.8403924397830527,-2.0624813333501284,4.298123789163592,105.94763828043465,-118.26047634980249
0.025,-0.18069113024645878,4.904776207624502,5.797871167708315,-2.824371320107916,-2.061042127967885,4.259970733599194,106.45981324912424,-118.11576488809838
0.0275,-0.18773223872695952,4.899625678620821,5.808473545714349,-2.8085604735155654,-2.059359707388184,4.221947757880429,106.96066412681034,-117.96345271953754
0.03,-0.1947340861316947,4.89447965367364,5.818981030727938,-2.7929624622296743,-2.0574394650430055,4.184056284008275,107.45019091349296,-117.8035398441199
0.0325,-0.20169720758111184,4.889338720558048,5.829393953277445,-2.7775796963295947,-2.0552868211420963,4.146297730378594,107.92839360917209,-117.6360262618455
0.035,-0.20862214403241558,4.884203453469295,5.839712647432723,-2.7624144354172797,-2.0529072189890463,4.10867351179127,108.39527221384772,-117.46091197271433
0.0375,-0.21550944190553975,4.879074412969539,5.8499374507961415,-2.747468790355942,-2.0503061214071026,4.071185039459327,108.85082672751987,-117.27819697672636
