t,x,y,ang,vx,vy,omega,thrust,torque
0.0,1.8654542637014848,3.150026495849567,4.38920664298576,-1.4948257151993392,2.7784748132887502,-2.2455805379141203,0.0,-139.7350058426388
0.0025,1.8617195341057768,3.15693773108066,4.383559536925911,-1.4929583504014852,2.750519195673204,-2.2720930931093433,1.0771154218296178e-07,-139.65225141203496
0.005,1.857989470005553,3.163779120930161,4.377846257384595,-1.4910933183259132,2.722598500739685,-2.298519359593247,2.1568660800976904e-07,-139.5597157067308
0.0075,1.8542640655726512,3.1705507526502306,4.372067022629159,-1.4892306160585813,2.694712684861799,-2.3248573017738963,3.139385411280554e-07,-139.45739872672635
0.01,1.8505433149861865,3.177252713384033,4.366222056009474,-1.4873702406914424,2.6668617044684844,-2.351104889220075,4.02467341537821e-07,-139.34530047202173
0.0125,1.8468272124325398,3.1838850901658726,4.36031158594505,-1.485512189320072,2.6390455160431467,-2.377260096648204,4.812730092390657e-07,-139.22342094261674
0.015,1.8431157521053483,3.19044796992133,4.354335845912188,-1.483656459043663,2.61126407612359,-2.4033209039092864,5.503555442317898e-07,-139.09176013851157
0.0175,1.8394089282054968,3.196941439467399,4.348295074431156,-1.4818030469650203,2.583517341301949,-2.429285295975894,6.09714946515993e-07,-138.9503180597061
0.02,1.835706734941109,3.203365585512621,4.3421895150534,-1.479951950190556,2.555805268224624,-2.455151262929182,6.593512160916752e-07,-138.79909470620032
0.0225,1.8320091665275373,3.209720494657221,4.336019416348794,-1.478103165830284,2.5281278135922127,-2.4809167999459354,6.992643529588367e-07,-138.63809007799432
0.025,1.8283162171873553,3.216006253393243,4.329785031892912,-1.4762566909978139,2.500484934159443,-2.5065799072856536,7.294543571174773e-07,-138.46730417508803
0.0275,1.8246278811503474,3.2222229481046867,4.323486620254339,-1.474412522810347,2.4728765867351066,-2.5321385902776616,7.499212285675969e-07,-138.28673699748148
0.03,1.8209441526535008,3.22837066506764,4.317124444982015,-1.4725706583886704,2.445302728181992,-2.557590859308259,7.606649673091963e-07,-138.09638854517468
0.0325,1.8172650259409968,3.234449490450416,4.310698774592605,-1.470731094857151,2.4177633154168174,-2.5829347298078975,7.616855733422745e-07,-137.89625881816764
0.035,1.8135904952642004,3.240459510313686,4.304209882557904,-1.468893829343731,2.3902583054101654,-2.6081682222383944,7.529830466668317e-07,-137.68634781646028
0.0375,1.8099205548816528,3.246400810610616,4.2976580472922805,-1.4670588589799225,2.362787655186414,-2.633289362080175,7.345573872828683e-07,-137.4666555400527
0.04,1.806255199059062,3.2522734771869994,4.291043552140139,-1.4652261809008014,2.3353513218236714,-2.6582961798195517,7.064085951903841e-07,-137.23718198894483
0.0425,1.8025944220692938,3.2580775957813923,4.284366685363426,-1.4633957922450027,2.30794926245371,-2.68318671093603,6.685366703893787e-07,-136.99792716313667
0.045,1.7989382181923625,3.2638132520252476,4.277627740129159,-1.461567690154715,2.2805814342618986,-2.707958995889652,6.209416128798531e-07,-136.7488910626283
0.0475,1.7952865817154233,3.269480531443048,4.270827014496994,-1.4597418717756745,2.253247794487137,-2.7326110801083687,5.636234226618064e-07,-136.4900736874196
0.05,1.791639506932762,3.27507951945244,4.263964811406821,-1.4579183342571602,2.2259483004217886,-2.7571410139754438,4.965820997352384e-07,-136.2214750375107
0.0525,1.7879969881457871,3.280610301364369,4.25704143866639,-1.4560970747519881,2.198682909411615,-2.7815468528168927,4.1981764410015046e-07,-135.9430951129015
0.055,1.7843590196630204,3.28607296238321,4.25005720893897,-1.454278090416506,2.17145157885571,-2.805826656888951,3.3333005575654116e-07,-135.654933913592
0.0575,1.7807255958000887,3.291467587606903,4.24301243973104,-1.4524613784105878,2.1442542662064317,-2.829978491365574,2.3711933470441088e-07,-135.3569914395823
