t,x,y,ang,thrust,torque
0.0,2.775999237403383,2.545536830942644,0.6452739143753519,91.13077136731265,125.1203504578123
0.0025,2.768842861373396,2.5498422665699483,0.6326133835938256,102.48207757047982,125.06668394524564
0.005,2.761659686000228,2.554129885627394,0.6200570281345774,92.32717603372893,124.98603506417462
0.0075,2.754450120788334,2.5584004418849084,0.6076045451889373,101.33977376679786,124.9102124804104
0.01,2.747215041245104,2.5626541155015623,0.5952556263367358,93.24609084529659,124.81155613186506
0.0125,2.739954916645329,2.566891574436669,0.583009958748478,100.58051913231745,124.71450991043336
0.015,2.7326705433115546,2.5711130662693105,0.5708672242763076,94.00222328507508,124.59762156787042
0.0175,2.7253624257271296,2.5753192002241216,0.5588271003237758,100.10208851707927,124.48007651204402
0.02,2.7180313037516064,2.5795102696699295,0.5468892592090061,94.66643832056134,124.34491409169586
0.0225,2.7106777022846487,2.58368684245455,0.5350533688141239,99.83746030538035,124.20746752467488
0.025,2.703302319517479,2.5878492436758664,0.5233190921315827,95.28345086725668,124.05410610041707
0.0275,2.6959056917003212,2.5919980112412966,0.511686087763515,99.7412671713719,123.89727490817873
0.03,2.6884884853185187,2.5961334926001016,0.5001540095944691,95.88194906012072,123.72586682869412
0.0325,2.681051242350576,2.600256203443016,0.48872250718596166,99.781871649567,123.5501157873683
0.035,2.6735946044976204,2.6043665071707314,0.4773912255384758,96.48055898624615,123.36086552425058
0.0375,2.6661191159605337,2.608464902591685,0.4661598054111314,99.93658999645704,123.16662473718765
0.04,2.6586253986063775,2.6125517645994774,0.4550278831480316,97.09145360357623,122.95977254402379
0.0425,2.6511139966771005,2.6166275788798825,0.4439950909432657,100.188732271579,122.74744837550286
0.045,2.6435855158411194,2.620692728655983,0.4330610567145255,97.72258930357589,122.52325937127642
0.0475,2.636040499041184,2.6247476891897357,0.42222540432738115,100.52571979453941,122.29324140566882
0.05,2.6284795384821202,2.628792849752495,0.41148775350422334,98.37912239504591,122.05199808905508
0.0525,2.620903175006764,2.632828677152244,0.40084772001760627,100.93785840979585,121.80466361054033
0.055,2.6133119894591337,2.636855565039947,0.39030491562600644,99.06432399369996,121.54666060015441
0.0575,2.605706520129525,2.6408739732292172,0.37985894824323263,101.41752065230405,121.2823774975399
0.06,2.5980873381492784,2.6448842985147083,0.3695094218948359,99.7801815096084,121.00791775145422
0.0625,2.590454979028068,2.6488869948121354,0.3592559368686684,101.95858865951035,120.72704640697428
0.065,2.5828100054983825,2.652882461134433,0.34909808968740685,100.52780045282039,120.43643844781748
0.0675,2.575152950204934,2.6568711463335215,0.33903547324400435,102.5560669107186,120.13933296187304
0.07,2.567484368544153,2.6608534509411124,0.32906767678693705,101.30767670427156,119.83288880026345
0.0725,2.559804790301761,2.6648298193872777,0.3191942860433473,103.20580781706687,119.51989777763644
0.075,2.5521147644086777,2.6688006531893516,0.30941488321444466,102.11988335038741,119.1979313304179
0.0775,2.544414817852287,2.672766392855051,0.29972904708845977,103.9043137490683,118.86939837476933
0.08,2.536705493818563,2.676727440477937,0.2901363530442263,102.9642002934927,118.5322242404906
0.0825,2.5289873165880206,2.6806842330361373,0.2806363731555731,104.64859179651238,118.18848825406027
0.085,2.521260824203199,2.684637172882905,0.27122867620155083,103.8402049831611,117.83642075094662
0.08750000000000001,2.513526538344014,2.688586693778827,0.26191282776352814,105.43604555495385,117.47781610423553
0.09,2.50578499241502,2.69253319809047,0.25268839024085155,104.74733638044691,117.11116850420595
0.0925,2.498036705605907,2.696477116611393,0.24355492294164416,106.26439335592579,116.73802511940623
0.095,2.490282207109995,2.700418851528376,0.23451198210293006,105.68494026806874,116.35710903075328
0.0975,2.482522013734144,2.7043588308712105,0.2255591209759339,107.13160569195921,115.96975240874731
