t,x,y,ang,thrust,torque
0.0,2.926649171056682,2.669501512035616,-1.8386712939314396,0.0,111.39683657920006
0.0025,2.9292411905639644,2.675080361122479,-1.8380187912784811,0.0,111.31194155075347
0.005,2.9318299720710344,2.680591029269948,-1.8373037814416098,0.0,111.22008335591164
0.0075,2.9344155196228634,2.686033601650953,-1.836526473814383,0.0,111.12126199467457
0.01,2.9369978372593706,2.6914081633320253,-1.835687081271612,0.0,111.01547746704227
0.0125,2.9395769290154274,2.696714799273428,-1.8347858201605356,0.0,110.90272977301473
0.015,2.942152798920865,2.7019535943292907,-1.8338229102920167,0.0,110.78301891259197
0.0175,2.944725451000481,2.707124633247742,-1.8327985749317615,0.0,110.65634488577392
0.02,2.947294889274045,2.712228000671041,-1.83171304079156,0.0,110.52270769256072
0.0225,2.949861117756304,2.7172637811357108,-1.8305665380205507,0.0,110.3821073329522
0.025,2.9524241404569915,2.7222320590726685,-1.8293593001965043,0.0,110.2345438069485
0.0275,2.9549839613808304,2.72713291880736,-1.8280915643171325,0.0,110.08001711454955
0.03,2.9575405845275418,2.7319664445598897,-1.8267635707914174,0.0,109.91852725575532
0.0325,2.9600940138918497,2.736732720445152,-1.8253755634309627,0.0,109.75007423056591
0.035,2.9626442534634876,2.741431830472964,-1.8239277894413677,0.0,109.57465803898123
0.0375,2.965191307227206,2.7460638585481965,-1.8224204994136226,0.0,109.39227868100133
0.04,2.9677351791627764,2.750628888470904,-1.8208539473155254,0.0,109.20293615662617
0.0425,2.9702758732449994,2.7551270039364564,-1.8192283904831212,0.0,109.00663046585579
0.045,2.9728133934437104,2.75955828853567,-1.817544089612163,0.0,108.80336160869018
0.0475,2.975347743723785,2.7639228257549386,-1.8158013087495937,0.0,108.5931295851293
0.05,2.9778789280451456,2.768220698976362,-1.8140003152850497,0.0,108.3759343951732
0.0525,2.980406950362769,2.772451991477878,-1.8121413799423873,0.0,108.15177603882188
0.055,2.98293181462669,2.7766167864333915,-1.810224776771229,0.0,107.92065451607533
0.0575,2.9854535247820095,2.780715166912906,-1.8082507831385317,0.0,107.68256982693352
0.06,2.9879720847689004,2.7847472158826516,-1.8062196797201775,0.0,107.43752197139648
0.0625,2.990487498522613,2.788713016205216,-1.8041317504925833,0.0,107.18551094946419
0.065,2.9929997699734816,2.792612650639672,-1.8019872827243342,0.0,106.92653676113667
0.0675,2.9955089030469315,2.79644620184171,-1.7997865669678366,0.0,106.66059940641394
0.07,2.9980149016634834,2.8002137523637645,-1.7975298970509932,0.0,106.38769888529592
0.0725,3.00051776973876,2.8039153846551437,-1.7952175700688988,0.0,106.1078351977827
0.075,3.003017511183494,2.8075511810621587,-1.7928498863755566,0.0,105.82100834387424
0.0775,3.0055141299035317,2.8111212238282524,-1.790427149575617,0.0,105.52721832357055
0.08,3.0080076297998404,2.814625595094127,-1.7879496665161358,0.0,105.2264651368716
0.0825,3.010498014768514,2.818064376897873,-1.785417747278354,0.0,104.91874878377743
0.085,3.0129852887007798,2.8214376511750983,-1.7828317051694982,0.0,104.60406926428803
0.08750000000000001,3.0154694554830033,2.824745499759054,-1.7801918567146027,0.0,104.28242657840339
0.09,3.0179505189966958,2.827988004380765,-1.7774985216483508,0.0,103.95382072612348
0.0925,3.0204284831185197,2.831165246669155,-1.7747520229069376,0.0,103.61825170744837
0.095,3.0229033517202946,2.834277308151175,-1.771952686619954,0.0,103.27571952237801
0.0975,3.025375128669003,2.8373242702519326,-1.7691008421022898,0.0,102.9262241709124
0.1,3.027843817826797,2.840306214294816,-1.766196821846059,0.004108018178586553,102.56976565305156
0.10250000000000001,3.0303094243100483,2.8432232212537096,-1.7632409615125444,0.013169716487444305,102.20634396879551
0.105,3.032771956008074,2.8460753714678266,-1.760233599924163,0.02266843906971272,101.83595911814419
0.1075,3.0352314224579,2.8488627448820716,-1.7571750790564515,0.032604185925391826,101.45861110109763
0.11,3.0376878334595063,2.851585421326018,-1.7540657440300733,0.042976957054481485,101.07429991765586
0.1125,3.0401411990759653,2.8542434805174532,-1.7509059431028435,0.053786752456981946,100.68302556781885
0.115,3.0425915296335653,2.8568370020659946,-1.7476960276617766,0.06503357213289304,100.28478805158659
0.11750000000000001,3.0450388357219205,2.859366065476781,-1.7444363522151523,0.07671741608221483,99.8795873689591
0.12,3.0474831281940635,2.861830750154232,-1.7411272743846034,0.08883828430494728,99.46742351993637
0.1225,3.0499244181665204,2.864231135405879,-1.7377691548972218,0.10139617680109048,99.04829650451839
0.125,3.052362717019366,2.866567300446265,-1.7343623575776859,0.11439109357064428,98.6222063227052
0.1275,3.0547980363962584,2.86883932440091,-1.730907249340407,0.12782303461360878,98.18915297449674
0.13,3.0572303882044487,2.8710472863103464,-1.7274042001816965,0.14169199992998394,97.74913645989307
0.1325,3.0596597846147686,2.873191265134217,-1.7238535831719526,0.1559979895197698,97.30215677889416
0.135,3.062086238061591,2.875271339755438,-1.7202557744478664,0.1707410033829663,96.84821393150001
0.1375,3.0645097612427636,2.8772875889844243,-1.716611153204648,0.1859210415195735,96.38730791771061
