t,x,y,ang,vx,vy,omega,thrust,torque
0.0,3.211131832988212,5.981921241210415,-1.8571921025756217,0.9515231200199876,1.9097287179867148,-3.5663241443460394,0.0,163.0107766875262
0.0025,3.213509154652675,5.986661968053613,-1.8660496237082855,0.9503344591877564,1.8828583545651156,-3.519712482114213,0.0,162.93654489323612
0.005,3.215883506521566,5.991335560955712,-1.874790784857601,0.949147283253311,1.8560215581140662,-3.4732361004333923,0.0,162.8547344350528
0.0075,3.2182548923048104,5.9959421037817116,-1.8834159259803578,0.9479615903616887,1.8292182867010665,-3.4268964030391196,0.0,162.76534531297628
0.01,3.2206233157076993,6.000481680291846,-1.8919253905382334,0.9467773786602443,1.8024484984459994,-3.3806947901081283,0.0,162.66837752700647
0.0125,3.2229887804308945,6.004954374141713,-1.9003195254889085,0.9455946462986465,1.7757121515210657,-3.3346326582673647,0.0,162.5638310771436
0.015,3.2253512901704355,6.009360268882409,-1.908598681277203,0.944413391428876,1.7490092041507175,-3.2887114006029865,0.0,162.45170596338738
0.0175,3.227710848617744,6.013699447960655,-1.9167632118262354,0.9432336122052218,1.7223396146115943,-3.242932406669341,0.0,162.33200218573793
0.02,3.230067459459631,6.01797199471893,-1.9248134745286052,0.9420553067842786,1.695703341232457,-3.1972970624979182,0.0,162.20471974419536
0.0225,3.2324211263783003,6.022177992395598,-1.932749830237596,0.9408784733249439,1.6691003423941229,-3.1518067506062826,0.0,162.0698586387595
0.025,3.234771853051358,6.026317524125042,-1.9405726432584023,0.9397031099884152,1.642530576529401,-3.106462850006981,0.0,161.92741886943043
0.0275,3.2371196431518143,6.0303906729377905,-1.9482822813393776,0.9385292149381871,1.6159940021230268,-3.0612667362164294,0.0,161.77740043620815
0.03,3.239464500348092,6.034397521760649,-1.9558791156633062,0.9373567863400482,1.5894905777115973,-3.0162197812637768,0.0,161.61980333909264
0.0325,3.2418064283040313,6.038338153416831,-1.9633635208386948,0.9361858223620786,1.5630202618835065,-2.9713233536997454,0.0,161.45462757808392
