t,x,y,ang,thrust,torque
0.0,-4.912597951302498,2.627082717364211,-0.960161322372273,98.7315350939607,-20.76385224058434
0.0025,-4.915190750058388,2.6234990435278176,-0.9538912701290965,100.73504511678502,-20.827724484366794
0.005,-4.917729498774469,2.6198946738167606,-0.9476490963512114,100.12461061980714,-20.892595563919205
0.0075,-4.920214136774557,2.616270202972153,-0.941434767450474,101.12089846752127,-20.96379218840279
0.01,-4.922644863240758,2.612626043783193,-0.9352482520346668,101.11699275907243,-21.03801041794857
0.0125,-4.925021725621819,2.6089627178769863,-0.92908952148363,101.74484261355477,-21.117253022523442
0.015,-4.927344867185162,2.605280678502579,-0.9229585495680198,101.9697379762283,-21.200216095915557
0.0175,-4.929614375996503,2.60158041996971,-0.9168553126441833,102.45608023122821,-21.287682758390964
0.02,-4.931830378107745,2.597862409205526,-0.9107797894978212,102.77222369145241,-21.379102417139382
0.0225,-4.93399297920525,2.594127129094358,-0.9047319614046567,103.20201385241812,-21.474787062780084
0.025,-4.936102301459946,2.590375050711525,-0.8987118120554873,103.55681556029683,-21.57448430634831
0.0275,-4.938158459857495,2.5866066513233017,-0.8927193275671644,103.96348804058712,-21.678315211427236
0.03,-4.940161577448682,2.582822402593295,-0.8867544964386538,104.33593597056262,-21.78615106547056
0.0325,-4.942111775293786,2.5790227783988082,-0.8808173095427623,104.7333066207086,-21.89803202406714
0.035,-4.944009179041668,2.5752082496018955,-0.8749077600946273,105.11467771833374,-22.01388296930964
0.0375,-4.945853914462571,2.5713792875884467,-0.869025843635692,105.50874535743746,-22.133708321897426
0.04,-4.9476461103930385,2.567536361855021,-0.8631715580074493,105.89530771617451,-22.257457179602785
0.0425,-4.949385896660996,2.563679941675579,-0.857344903332213,106.28881947494055,-22.385117571237743
0.045,-4.951073405445087,2.5598104949454066,-0.851545881989227,106.67894963587419,-22.516649988844968
0.0475,-4.952708770265123,2.5559284889958294,-0.8457744985941084,107.07324284767533,-22.6520346860079
0.05,-4.954292126623181,2.552034390020838,-0.8400307599761095,107.46624024964112,-22.791237739513544
0.0525,-4.9558236114865695,2.5481286634897167,-0.8343146751570426,107.86201561694907,-22.934235612371843
0.055,-4.957303363592029,2.5442117738534638,-0.8286262553291673,108.25759630888041,-23.08099724013072
0.0575,-4.958731523164627,2.5402841847610627,-0.8229655138339579,108.65525488526455,-23.23149720454488
0.06,-4.96010823205875,2.536346358904784,-0.8173324661403817,109.05332761170003,-23.385705978739384
0.0625,-4.961433633593938,2.5323987581374263,-0.8117271298236761,109.45312304673892,-23.543597209758826
0.065,-4.962707872614442,2.528441843388738,-0.8061495245439102,109.85368697200975,-23.705142248640694
0.0675,-4.963931095384977,2.5244760747311776,-0.8005996720248528,110.25579672750541,-23.87031429263059
0.07,-4.965103449608541,2.520501911333843,-0.7950775960327657,110.65889333725285,-24.039085232280268
0.0725,-4.966225084353883,2.5165198115006913,-0.7895833223554052,111.06345316258914,-24.21142807151521
0.075,-4.967296150051432,2.512530232644803,-0.7841168787810212,111.46914306050714,-24.387315062547746
0.0775,-4.968316798438099,2.50853363131147,-0.7786782950775146,111.87626427140094,-24.566719155942693
0.08,-4.969287182541494,2.5045304631637744,-0.7732676029716312,112.28461575219156,-24.7496128700724
0.0825,-4.970207456634515,2.500521182997145,-0.7678848361282854,112.69439421076878,-24.935969180878708
0.085,-4.9710777762132015,2.4965062447313904,-0.7625300301299436,113.10547755372018,-25.125760820638234
0.08750000000000001,-4.971898297957028,2.492486101420331,-0.7572032224561216,113.51799852240231,-25.318960836280507
0.09,-4.972669179703265,2.4884612052475967,-0.7519044524629546,113.92064500062484,-25.515256344539726
0.0925,-4.973390582803939,2.484432004965141,-0.7466337612804986,114.09621281254839,-25.708577065486743
