t,x,y,ang,vx,vy,omega,thrust,torque
0.0,0.8087834815408934,2.7912714672080607,-5.8092564244239115,-2.4096110914301554,-1.0000437477419795,5.776044801984675,356.6413343252875,144.53034926397393
0.0025,0.8027118974040874,2.7888411861154516,-5.794792968563179,-2.447838776519957,-0.9442922107919928,5.794711988940849,354.0929496719644,144.78945870550908
0.005,0.7965437544246406,2.786548742231883,-5.780282829237485,-2.4868557950799732,-0.8897760698247106,5.813391568711415,351.44391062639875,145.04106436727986
0.0075,0.7902771225902204,2.7843910095194997,-5.765725977666803,-2.5266274030033644,-0.8365252882028318,5.8320817804320955,348.6942171885906,145.2851662492863
0.01,0.7839101601480865,2.7823647882153084,-5.751122389467689,-2.5671177383697916,-0.7845688792357576,5.85078086770283,345.84386935853996,145.52176435152836
0.0125,0.7774411163779646,2.7804668072519303,-5.7364720446421265,-2.608289838893075,-0.7339348696896456,5.869487078576458,342.8928671362468,145.7508586740061
0.015,0.7708683343199044,2.7786937267694936,-5.721774927566416,-2.6501056604884563,-0.6846502633721466,5.88819866554743,339.84121052171116,145.97244921671953
0.0175,0.7641902534543042,2.777042140718435,-5.707031026980078,-2.6925260969715272,-0.6367410048230747,5.906913885540545,336.688899514933,146.18653597966855
0.02,0.7574054123312634,2.7755085795529064,-5.692240335974799,-2.73551100090011,-0.5902319431430512,5.925630999899723,333.43593411591235,146.39311896285326
0.0225,0.7505124511463881,2.7740895130144025,-5.6774028519833895,-2.7790192055695875,-0.5451467959929301,5.944348274376797,330.0823143246492,146.59219816627365
0.025,0.7435101142601572,2.772781353005138,-5.662518576768784,-2.8230085481713307,-0.5015081137975712,5.963063979120338,326.62804014114346,146.78377358992964
0.0275,0.7363972526579275,2.771580456550625,-5.647587516413062,-2.86743589412301,-0.4593372441882643,5.981776388664511,323.0731115653953,146.96784523382135
0.03,0.7291728263476399,2.770483128850802,-5.632609681306496,-2.91225716257866,-0.41865429671883236,6.000483781917956,319.41752859740456,147.14441309794864
0.0325,0.7218359066922677,2.7694856264189984,-5.61758508613663,-2.9574273531254365,-0.3794781078911415,6.019184442152696,315.6612912371714,147.31347718231157
0.035,0.7143856786740331,2.7685841603079018,-5.602513749877387,-3.002900573673012,-0.34182620652642975,6.037876656993075,311.80439948469575,147.47503748691022
